Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-05-01,88.09320068359375,88.36211761885666,86.0438754956042,86.43333847437937,31408900
2018-05-02,86.71155548095703,88.2508650179114,86.41482068619983,88.08395125369074,27471000
2018-05-03,87.23081970214844,88.02829560763037,85.72859616688189,86.20151957006628,31142500
2018-05-04,88.24160766601562,88.4363392350481,86.16445678023642,86.53537708660531,22531300
2018-05-07,89.22451782226562,89.678891368037,88.18594264293074,88.2508531494695,24242000
2018-05-08,88.84431457519531,89.16887415307197,88.1488418935407,88.8814073005159,23484600
2018-05-09,89.89216613769531,89.91998391348001,88.13957551611873,89.02977971479936,27327400
2018-05-10,90.79164123535156,90.82872688493364,89.99416534977523,90.37435339305858,22388100
2018-05-11,90.596923828125,90.75456971188787,89.98491142105802,90.68965919788506,16778300
2018-05-14,90.90290069580078,91.51491995625868,90.23524589337867,90.80089748572446,19454100
2018-05-15,90.24454498291016,90.73601126763198,89.33579079769102,90.17035952397089,24594000
2018-05-16,90.47737121582031,90.71020026830293,89.98377476141778,90.67294676726026,17384700
2018-05-17,89.57398223876953,90.84057269551536,89.24802302682272,90.11414727878305,17246700
2018-05-18,89.74165344238281,90.27250353320031,89.4156941068599,89.4156941068599,17865800
2018-05-21,90.8964614868164,91.27830454690887,90.15141277538886,90.33767317690103,19422500
2018-05-22,90.80332946777344,91.42730961626108,90.5239317657211,90.97096666792909,15441200
2018-05-23,91.88365173339844,91.94884357752912,89.70436831961347,90.06758103768128,21251200
2018-05-24,91.55768585205078,92.14441955745471,90.16071166642716,91.94884402411277,26649300
2018-05-25,91.60426330566406,92.18168191582781,91.13860519902907,91.54838660658908,18363900
2018-05-29,91.2783203125,92.08856101493946,90.5518946736039,91.1199911279513,28671000
2018-05-30,92.15373992919922,92.43313764584713,91.18517728367911,91.55769809870418,22158500
2018-05-31,92.05128479003906,93.12229978285404,91.83708605470308,92.4703813204684,34140900
2018-06-01,93.86735534667969,93.93254719278089,92.35862062999426,92.46106597463589,28655600
2018-06-04,94.68692016601562,94.86387252487066,93.92324113544302,94.30508420341883,27281600
2018-06-05,95.17123413085938,95.30161787067824,94.55656183852969,94.99428172451339,23514400
2018-06-06,95.45059967041016,95.55304502547908,94.90112649811229,95.44129162386137,21122900
2018-06-07,93.95115661621094,95.63684342749879,93.48549861078793,95.59958993441967,28232200
2018-06-08,94.64967346191406,94.94769439511846,93.63454210066077,94.14676180487297,22165100
2018-06-11,94.10948944091797,94.6123938538298,93.75558479543051,94.0722359463731,23490900
2018-06-12,94.35164642333984,94.4820301290936,93.83011160032486,94.15607086470922,18325200
2018-06-13,93.92323303222656,95.00356318515654,93.65315049399408,94.73348064692405,29492900
2018-06-14,94.45408630371094,95.02218974815672,94.0629352091223,94.66829215382108,25691800
2018-06-15,93.25267791748047,94.55652186992111,93.19680122557148,94.53789867441076,65738600
2018-06-18,93.93254852294922,94.1653775630903,92.59145097801549,93.14093120754522,23586000
2018-06-19,93.93254852294922,94.06293221699795,92.66595797615145,92.80565682131179,28653100
2018-06-20,94.87320709228516,95.47855708627003,94.17471977118217,94.40754887821649,26180800
2018-06-21,94.19332122802734,95.42265834515018,93.95117702310623,95.06876074209532,23198200
2018-06-22,93.5134506225586,93.84871787304567,92.78701811459955,93.5134506225586,38923100
2018-06-25,91.63219451904297,93.23405941797742,90.61706333621721,93.13161407406568,35433300
2018-06-26,92.27482604980469,93.20614240370571,91.96748994772616,92.03268180828405,26897200
2018-06-27,90.84056854248047,93.15022837186343,90.7101848636626,92.74045414074054,31298400
2018-06-28,91.85572052001953,92.30275545290995,90.57982178634289,90.6915751905311,26650700
2018-06-29,91.83708190917969,93.04779569081953,91.57631453599646,92.13510277930023,28053200
2018-07-02,93.14093780517578,93.18749935327513,91.26899020033626,91.36212040191387,19564500
2018-07-03,92.24687957763672,93.71835388721092,92.14443421929317,93.5786621307236,14670300
2018-07-05,92.90809631347656,93.0571031949815,92.22823243273476,92.66595213748083,18977400
2018-07-06,94.2119369506836,94.46338916294756,92.82427089200071,93.02916156404129,19234600
2018-07-09,94.85454559326172,95.22707346309272,94.29575734120428,94.66828521103528,18212000
2018-07-10,95.10601806640625,95.46923083569922,94.86387385175122,94.99425755840106,19293100
2018-07-11,94.97563171386719,95.31089901778445,94.15606888875259,94.20263754213552,19644600
2018-07-12,97.03385162353516,97.23874235495354,95.67413062138921,95.71137702221094,24335900
2018-07-13,98.18866729736328,98.3469893461484,96.94069989396709,97.20147439861044,24635200
2018-07-16,97.70439147949219,98.55188557463602,97.34117160399725,98.1607344538004,21786900
2018-07-17,98.67293548583984,99.1851621701844,97.15489283872984,97.42497535362261,25901700
2018-07-18,97.89995574951172,98.76608004883498,97.52742787032504,98.66363470442418,29493900
2018-07-19,97.22940826416016,98.07690227268913,96.7544350343288,97.72300469077504,40171600
2018-07-20,98.97093200683594,100.76837187707788,98.79398682743201,100.65661852279666,56004000
2018-07-23,100.55419158935547,100.71251360710764,98.84056642162611,98.99889554475563,29707000
2018-07-24,100.26549530029297,101.34581828757021,99.89296743712296,101.1129892612612,26316600
2018-07-25,103.21778106689453,103.51580198087221,100.20962647126869,100.54490088766597,30702100
2018-07-26,102.09088897705078,103.37610283271019,101.97912847010599,103.13395862035266,31372100
2018-07-27,100.28411865234375,102.61240891906294,98.84989099539938,102.61240891906294,37005300
2018-07-30,98.1327896118164,100.1444288897478,97.56468616682858,99.82778479536306,34668300
2018-07-31,98.79402160644531,99.39006339035986,98.14209602034104,99.17585754361937,27655200
2018-08-01,98.98030090332031,99.13862297810846,98.17936827095922,98.74747181496836,23628700
2018-08-02,100.18168640136719,100.665967713752,97.63918997155488,98.16073189109883,26104300
2018-08-03,100.61940002441406,100.62871517563532,99.48319315829066,100.39588613275359,18659600
2018-08-06,100.70321655273438,100.97329909910121,100.1723666113592,100.69390850675451,20265900
2018-08-07,101.40171813964844,101.60660886645654,100.74048440655477,101.103697202122,16080200
2018-08-08,101.96981048583984,102.2119546914715,101.28995362726863,101.82080358609802,15487500
2018-08-09,102.13744354248047,102.59379358560211,102.07225169423145,102.17469704224827,13677200
2018-08-10,101.51345825195312,102.15606865589292,100.93603969295081,101.90460932157814,18183700
2018-08-13,100.7777328491211,102.05363869854104,100.67528749086361,101.73698747155086,18472500
2018-08-14,102.03499603271484,102.21194837651828,100.61939859842249,101.10367987438666,16788300
2018-08-15,100.65137481689453,101.89478685796904,99.86605481612388,101.42733668430571,29982800
2018-08-16,100.63265228271484,101.77323161496734,100.31478965318723,101.24968980975852,21384300
2018-08-17,100.5765609741211,100.87572874015936,99.74450040192963,100.37088179758439,18061500
2018-08-20,99.91277313232422,100.87571906399494,99.54816267533668,100.5111086070074,17914200
2018-08-21,99.08072662353516,100.36153533633042,98.95918503223808,99.95952796384839,22881900
2018-08-22,100.09040069580078,100.35217157804671,98.89372972969281,98.95917245025429,18000600
2018-08-23,100.55784606933594,101.13748666220037,99.91276989166944,100.17454076176266,18167700
2018-08-24,101.34319305419922,101.49277339186605,100.55787310009802,100.66071270281036,17234000
2018-08-27,102.46504974365234,102.50244660365567,101.44601205626832,102.15653099816623,19662300
2018-08-28,103.08207702636719,103.30645103144555,102.64267288074468,102.78290930868903,19151500
2018-08-29,104.72750854492188,104.73685954330551,103.09143333115819,103.25971563845418,20818000
2018-08-30,104.66207122802734,105.27910876422654,104.18527727666134,104.40030032153881,22798700
2018-08-31,105.01734161376953,105.43804385242683,104.26006759837489,104.4190060539037,23222700
2018-09-04,104.43771362304688,104.67143870244661,103.04471414698705,103.63369877929395,22634600
2018-09-05,101.42733001708984,104.1665881400037,101.06271947621762,103.7832827318122,32872400
2018-09-06,101.66101837158203,101.89474335863542,100.51109542960285,101.20291939411914,23477600
2018-09-07,101.1655502319336,101.64235133319725,100.24935202622028,101.18425223034059,22498600
2018-09-10,102.2593765258789,102.50245256367332,101.30578150487335,101.75452958556227,20727900
2018-09-11,103.99828338623047,104.3254969892096,101.80126961454599,101.81062061255156,24301800
2018-09-12,104.43771362304688,104.56859909689285,103.31583609501753,104.17594267535492,18891100
2018-09-13,105.55957794189453,106.32619576928528,104.82100597739144,104.82100597739144,26055600
2018-09-14,105.98963165283203,106.32619627452696,105.1201742355738,105.98028065425106,19122300
2018-09-17,104.83968353271484,106.2981252238593,104.57791267868593,106.28878135958742,20736500
2018-09-18,105.84003448486328,106.29813351514575,104.44703539857171,104.8864395661314,22170900
2018-09-19,104.4283447265625,105.9428855493025,103.81131433170542,105.69046564520691,21728400
2018-09-20,106.17658996582031,106.39162009865048,104.64335457613286,104.97056814111724,23714500
2018-09-21,106.82170867919922,107.78465483257666,106.12053346467509,106.57863260766838,71229700
2018-09-24,107.20499420166016,107.4200243659591,104.91449177884317,105.67175858758999,27334500
2018-09-25,106.99932098388672,107.60700751741268,106.34489372176475,107.32654174766992,22668000
2018-09-26,106.55992126464844,107.56960799658151,106.33554009513261,107.01802033681302,19352000
2018-09-27,106.9619369506836,107.42938705787255,106.76560162886835,107.30784546506096,19091300
2018-09-28,106.92455291748047,107.1115301297049,106.27946940967634,106.75627057338912,21647800
2018-10-01,108.08380126953125,108.14924399130588,107.2610917482613,107.2797866118876,18883100
2018-10-02,107.65374755859375,108.29882377504829,106.98996934588158,107.79398399963924,20787200
2018-10-03,107.67243957519531,108.6166906450318,107.44806555508815,107.90616459318404,16648000
2018-10-04,105.44739532470703,107.2891498758504,104.3629076596332,107.14891341809464,34821700
2018-10-05,104.83036041259766,105.80265750949106,103.43736106452891,105.29781052844702,29068900
2018-10-08,103.6336669921875,104.7368493138888,102.22196594845556,104.39094086741916,29640600
2018-10-09,104.951904296875,105.71852221828054,103.58695078474918,103.90481344675307,26198600
2018-10-10,99.24901580810547,104.24137981217432,98.90310014139689,103.9983037454947,61376300
2018-10-11,99.01526641845703,101.83866139396912,97.41658107716397,98.49171754708432,63904300
2018-10-12,102.43701934814453,103.99830104222212,100.14651660570604,101.91347749449523,47742100
2018-10-15,100.5952377319336,102.35285428217178,99.98755131047295,101.81996157193849,32068100
2018-10-16,103.77391815185547,104.15723064260952,101.85736996352962,102.40896476902799,31610200
2018-10-17,103.50279998779297,104.5311887782848,102.41831946793397,104.40965432041513,26548200
2018-10-18,101.43666076660156,103.33450682680572,100.81027941196976,102.93249949882738,32506200
2018-10-19,101.58624267578125,103.64301992902959,101.16553337439774,101.83866255043431,32785500
2018-10-22,102.49308013916016,103.34384252723089,101.19356976420957,102.20326343377023,26545600
2018-10-23,101.0627212524414,101.87608708322564,98.26737134571707,100.75420244082774,43770400
2018-10-24,95.65898895263672,101.42732152145302,94.97650866271711,101.35253492571702,63897800
2018-10-25,101.24967956542969,102.15652663406345,99.23964300563024,99.61360445696619,61646800
2018-10-26,99.9969253540039,101.67039758161887,97.94014775026936,98.80960522869005,55523100
2018-10-29,97.08936309814453,101.62362664940237,95.0138839670699,101.07203907580879,55162000
2018-10-30,96.97718811035156,97.58486745412874,93.59284726436422,96.91174539028073,65350900
2018-10-31,99.85668182373047,101.10010072368644,98.52912533475231,98.57587319491266,51062400
2018-11-01,99.0246353149414,100.33349712514834,98.66002477868189,100.08107718955445,33384200
2018-11-02,99.24901580810547,100.33349640924307,98.14583320729551,99.54818360835614,37680200
2018-11-05,100.51112365722656,100.72614671137941,99.00593374726634,99.44533798756464,27922100
2018-11-06,100.70744323730469,101.75452681892408,99.36118476639754,100.3895734837974,24340200
2018-11-07,104.6714096069336,104.93318048186109,102.27806774162914,102.3154645998647,37901700
2018-11-08,104.47510528564453,104.90515855438352,103.6897924817011,104.52185315228436,25644100
2018-11-09,102.43701934814453,104.19462923734062,101.6797524337271,103.63369051804167,32039200
2018-11-12,99.91277313232422,102.80161092733637,99.19289608349752,102.29676403318715,33621800
2018-11-13,99.97822570800781,101.66104172167884,99.69775280603488,100.54851537802317,35374600
2018-11-14,98.5604248046875,101.64953487491042,98.09095531979409,101.49930120124732,39495100
2018-11-15,100.72938537597656,101.21763771894715,97.56516519759371,98.5792139800387,38505200
2018-11-16,101.67768859863281,102.23165907985178,100.27867172242865,100.54157345341629,33502100
2018-11-19,98.2317886352539,101.93120296747324,97.22712431578951,101.65890983145492,44773900
2018-11-20,95.4994888305664,96.6825540259116,93.28359212466617,95.58399706914496,64052500
2018-11-21,96.81401824951172,98.05341766554889,95.9971385939387,97.27409643634516,28130600
2018-11-23,96.77645111083984,97.47126402727778,95.77178657740268,95.93140450244954,13823100
2018-11-26,99.9688491821289,100.11907571618381,98.19425481966222,98.39143117509886,32336200
2018-11-27,100.59793090820312,100.77633162298625,98.9266205177189,99.78105134231559,29124500
2018-11-28,104.33489990234375,104.53207622448627,101.27395688436408,101.30212390702218,46788500
2018-11-29,103.46170043945312,104.33491407817559,102.37252765845017,103.59315133874152,28123200
2018-11-30,104.11895751953125,104.19407436771337,102.68238182484856,103.94055679598294,33665600
2018-12-03,105.24566650390625,106.49445706268914,103.9687160855122,106.1001044115585,34732800
2018-12-04,101.89364624023438,105.76207708574753,101.60257747366796,105.10482272139265,45197000
2018-12-06,102.52275085449219,102.56969350598233,98.5885941846952,99.35852387178662,49107400
2018-12-07,98.41959381103516,102.76687916072311,97.93134864272092,101.76221463440055,45044900
2018-12-10,101.02043151855469,101.38662427531669,97.54636049846742,98.40079832502006,40801500
2018-12-11,101.95940399169922,104.17530107031004,100.8796296456831,103.09552672429392,42381900
2018-12-12,102.41947174072266,104.47574335784788,102.38191331966762,104.11894910312947,36183000
2018-12-13,102.766845703125,104.10014420330259,101.99691619682761,102.88891232811507,31333400
2018-12-14,99.5556869506836,102.58846264392754,99.05805049719504,101.64013238219302,47043100
2018-12-17,96.6074447631836,99.33976102050273,95.49949632330559,98.97357533951684,56957300
2018-12-18,97.62149810791016,98.12852607496308,96.26003213243379,97.41493036242156,49319200
2018-12-19,97.35858154296875,100.35379190765546,95.16146068564656,97.32102312552766,68198200
2018-12-20,95.31170654296875,97.94073162819917,92.74839974224409,96.75767356343694,70334200
2018-12-21,92.23197174072266,96.7107071632191,91.50898477267997,95.42435828518511,111242100
2018-12-24,88.38233947753906,91.98786953314915,88.24150433608091,91.7155763204347,43935200
2018-12-26,94.41970825195312,94.54177491269795,88.22271197590663,89.33066033764952,51634800
2018-12-27,95.00184631347656,95.01123770906963,90.51371913379975,93.23664360938213,49498500
2018-12-28,94.2601089477539,96.15677020838471,93.44322923686387,95.8563027770835,38196300
2018-12-31,95.36802673339844,96.14734776372849,94.30702832248554,95.10512497944023,33173800
2019-01-02,94.94551086425781,95.53703983423571,92.89862363089934,93.4713769735044,35329300
2019-01-03,91.45265197753906,94.07229241642493,91.26485989595818,93.98778418882968,42579100
2019-01-04,95.70603942871094,96.25062569325964,92.88922281508876,93.6309853829668,44060600
2019-01-07,95.82810974121094,96.9642250442418,94.81406108990518,95.43375708995116,35656100
2019-01-08,96.52291107177734,97.6214677435937,95.49946405933728,96.7482543769753,31514400
2019-01-09,97.90316009521484,98.4759134215419,96.93605413344359,97.51819885495807,32280800
2019-01-10,97.27407836914062,97.41492065098178,96.12857165001874,96.91728413020759,30067600
2019-01-11,96.52291107177734,97.12383132799489,95.43373863017395,96.88909662904946,28314200
2019-01-14,95.8187255859375,96.5886552614816,95.07696293357225,95.67788330650735,28437100
2019-01-15,98.5979995727539,98.63555799739767,95.6591155253286,96.25065175904656,31587600
2019-01-16,98.94538879394531,99.77165969487407,98.55103613497623,98.8327206991176,29853900
2019-01-17,99.64019012451172,100.11904376480929,98.36323275664878,98.58857606758498,28393000
2019-01-18,101.13311767578125,101.31151837607607,99.4430317931979,100.89838292846112,37427600
2019-01-22,99.22708129882812,100.56037306025162,98.45715154723489,100.23174581814536,32371300
2019-01-23,100.19417572021484,100.50402729675278,98.9078267641104,99.64020517143712,25874300
2019-01-24,99.71532440185547,100.46647850845476,98.907836244499,100.33502761433036,23164800
2019-01-25,100.6260986328125,101.29274451434667,99.71532658675395,100.69182408131483,31225600
2019-01-28,98.6637191772461,99.97823530771889,98.26936648716524,99.77166756618989,29476700
2019-01-29,96.65438079833984,98.5604257796969,95.93139377287177,98.47591754654145,31490500
2019-01-30,99.88433837890625,99.88433837890625,97.95951753166784,98.23181072892862,49471900
2019-01-31,98.05341339111328,98.7951761616121,96.87973948150191,97.46188431954249,55636400
2019-02-01,96.50413513183594,97.74353414366934,96.10039113446032,97.44307399424109,35535700
2019-02-04,99.28340148925781,99.33974269685038,96.49475169186938,96.58865131667844,31315100
2019-02-05,100.67304229736328,100.71998494997428,99.48997713310916,99.58386960186732,27325400
2019-02-06,99.5556869506836,100.46645879810303,99.0862175170476,100.46645879810303,20609800
2019-02-07,98.84210968017578,99.14256988671195,97.92195343170592,98.76700000119402,29760700
2019-02-08,99.2176742553711,99.32095810996438,97.89377409923027,98.01583358032438,21461100
2019-02-11,98.8233413696289,100.07213210571014,98.56043956488274,99.7153306590944,18914100
2019-02-12,100.36319732666016,100.59793209581477,99.03929695366725,99.65899301919634,25056600
2019-02-13,100.2880630493164,101.19883494149273,100.19417059068219,100.93593319190275,18394900
2019-02-14,100.37257385253906,100.73875946508515,99.20829157581647,99.81859615436957,21784700
2019-02-15,101.61197662353516,101.68709346049019,100.80448853510819,101.32090783475422,26606900
2019-02-19,101.56501770019531,102.02510291262799,101.19883210730251,101.20822350196354,18038500
2019-02-20,101.03697204589844,101.78190251049664,100.2260354486968,101.70646487491302,21607700
2019-02-21,103.16806030273438,103.23406644929388,100.77296882251284,100.80125614330542,29063200
2019-02-22,104.6390609741211,104.85593523466906,103.55466808898949,103.77154954366804,27763200
2019-02-25,105.2236557006836,105.77999924717558,104.91248805664523,105.38396246812415,23750600
2019-02-26,105.9497299194336,106.77952229058891,104.82761852226754,104.9124876569573,21536700
2019-02-27,105.77057647705078,105.94973907032566,104.55417153171287,105.31796503337526,21487100
2019-02-28,105.63855743408203,106.44006250955934,105.3556770984523,105.64798893684164,29083900
2019-03-01,106.11003875732422,106.57208170480142,105.29910212633125,106.44950093746682,23501200
2019-03-04,105.85543060302734,106.78894786804777,104.47872626643442,106.57206648621062,26608000
2019-03-05,105.32738494873047,105.97802196526713,104.88420502690705,105.84600970019142,19538300
2019-03-06,105.37454986572266,106.23263690170418,105.07280647602002,105.48770633465986,17687000
2019-03-07,104.0921401977539,105.18596449790623,103.60180988004664,105.04452070817894,25339000
2019-03-08,104.20528411865234,104.39387101949005,102.59284237586381,102.93230455267498,22818400
2019-03-11,106.39293670654297,106.50608598156593,104.64848250668321,104.65790681684852,26491600
2019-03-12,107.13785552978516,107.48674201503172,106.2231939549285,106.38349353972444,26132700
2019-03-13,107.9676513671875,108.43912582730621,107.28872699355584,107.61875767681308,35513800
2019-03-14,108.05252075195312,108.62772020840796,107.80735919559487,108.00537761917492,30763400
2019-03-15,109.2972183227539,110.56076648656092,108.05251877875817,108.75973050468501,54681100
2019-03-18,110.86249542236328,110.90021423945993,109.42921634333497,109.54236560049611,31207600
2019-03-19,110.93795776367188,111.68288838044502,110.31560793416632,111.35285045587854,37588700
2019-03-20,110.81534576416016,111.97517601588878,110.05155949724669,110.69276500346072,28113300
2019-03-21,113.361328125,113.92709607716024,110.40989319777879,110.45704352467956,29854400
2019-03-22,110.37218475341797,112.76726891352284,110.36275324893974,112.68240695560898,33624500
2019-03-25,110.94735717773438,111.27738781271114,109.68380206851552,109.91010776190983,27067100
2019-03-26,111.18311309814453,111.9374679345459,110.18358232857172,111.85260598302916,26097700
2019-03-27,110.10814666748047,111.46599546921121,108.92946046990299,111.15482058645964,22733400
2019-03-28,110.25902557373047,110.87194385541864,109.5046635048635,110.7399315724864,18334800
2019-03-29,111.2114028930664,111.56972090878054,110.28730974478412,111.3339836682537,25399800
2019-04-01,112.22977447509766,112.31464361671401,111.36226321707034,112.16376834012013,22789100
2019-04-02,112.39009094238281,112.66354700918268,111.75830965985153,112.26750297105164,18142300
2019-04-03,113.12555694580078,113.55931248548605,112.35233929781789,113.02183201303609,22860700
2019-04-04,112.5503921508789,113.37076036300554,111.62629897420302,113.24817238992198,20112800
2019-04-05,113.05013275146484,113.37073908921856,112.55980253352968,112.57865834439588,15826200
2019-04-08,113.08785247802734,113.17271441880146,111.87144763469824,112.97469602953326,15116200
2019-04-09,112.47493743896484,112.72010615380218,111.81487612301292,111.8620192489359,17612000
2019-04-10,113.3330307006836,113.4838987838796,112.72011247627604,112.9275623855336,16477200
2019-04-11,113.46504211425781,113.95537237360278,113.07842961462903,113.66306051865459,14209100
2019-04-12,114.0496597290039,114.07795423737342,113.5027548673821,113.7573478896777,19745100
2019-04-15,114.14397430419922,114.64373610114401,113.6913556387017,114.04024934323374,15792600
